region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
LM,141 PH-SUM Foxa1 Glut,102 DMH-LHA Gsx1 Gaba,False,Mpped1,3.532,0.605,51.8,10.4,2.927
LM,141 PH-SUM Foxa1 Glut,102 DMH-LHA Gsx1 Gaba,False,Rprm,3.359,0.727,50.5,12.0,2.632
LM,141 PH-SUM Foxa1 Glut,102 DMH-LHA Gsx1 Gaba,False,Nxph4,2.589,0.11,37.5,1.9,2.479
LM,141 PH-SUM Foxa1 Glut,102 DMH-LHA Gsx1 Gaba,False,Uncx,2.469,0.041,41.8,0.7,2.428
LM,141 PH-SUM Foxa1 Glut,102 DMH-LHA Gsx1 Gaba,False,Barhl2,2.25,0.018,37.2,0.3,2.232
LM,141 PH-SUM Foxa1 Glut,102 DMH-LHA Gsx1 Gaba,False,Foxa1,1.872,0.008,30.4,0.1,1.864
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Pitx2,5.877,0.061,81.4,1.1,5.816
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Lmx1a,5.58,0.044,76.8,0.8,5.537
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Ebf1,5.074,0.082,62.5,1.5,4.992
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Adcyap1,5.269,0.839,67.7,12.1,4.43
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Nfib,3.48,0.32,42.9,5.3,3.16
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Foxp2,3.557,0.547,44.9,8.8,3.01
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Nxph4,2.589,0.126,37.5,2.3,2.462
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Uncx,2.469,0.028,41.8,0.5,2.44
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Barhl2,2.25,0.014,37.2,0.3,2.235
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Foxa1,1.872,0.005,30.4,0.1,1.867
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Bcl11b,2.063,0.204,29.6,3.4,1.859
LM,141 PH-SUM Foxa1 Glut,126 ARH-PVp Tbx3 Glut,False,Ntsr1,2.091,0.603,33.2,10.6,1.488
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Nr4a2,6.03,0.044,76.9,0.7,5.986
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Pitx2,5.877,0.047,81.4,0.8,5.83
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Lmx1a,5.58,0.032,76.8,0.5,5.548
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Foxp2,3.557,0.798,44.9,11.4,2.76
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Nfib,3.48,0.763,42.9,10.4,2.717
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Barhl2,2.25,0.023,37.2,0.4,2.226
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Foxa1,1.872,0.005,30.4,0.1,1.867
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Ntsr1,2.091,0.434,33.2,7.6,1.658
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Bcl11b,2.063,0.84,29.6,13.3,1.223
LM,141 PH-SUM Foxa1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,False,Cnih3,1.826,0.822,30.2,14.2,1.004
LM,141 PH-SUM Foxa1 Glut,138 PH Pitx2 Glut,True,Nfib,3.48,0.155,42.9,2.7,3.325
LM,141 PH-SUM Foxa1 Glut,138 PH Pitx2 Glut,True,Ntsr1,2.091,0.254,33.2,4.4,1.838
LM,141 PH-SUM Foxa1 Glut,138 PH Pitx2 Glut,True,Barhl2,2.25,0.51,37.2,8.8,1.739
LM,141 PH-SUM Foxa1 Glut,138 PH Pitx2 Glut,True,Bcl11b,2.063,0.955,29.6,14.8,1.108
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Nr4a2,6.03,0.127,76.9,2.3,5.903
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Lmx1a,5.58,0.034,76.8,0.6,5.547
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Sema5a,5.684,0.17,71.4,3.0,5.515
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Ebf1,5.074,0.133,62.5,2.3,4.941
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Foxp2,3.557,0.087,44.9,1.5,3.47
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Gfra1,3.913,0.606,54.1,10.5,3.307
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Nfib,3.48,0.218,42.9,3.8,3.262
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Necab1,3.696,0.467,49.1,7.4,3.229
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Whrn,2.822,0.473,45.9,8.3,2.349
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Barhl2,2.25,0.03,37.2,0.6,2.22
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Bcl11b,2.063,0.081,29.6,1.5,1.983
LM,141 PH-SUM Foxa1 Glut,143 MM-ant Foxb1 Glut,False,Ntsr1,2.091,0.165,33.2,3.0,1.926
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Nxph1,8.679,0.452,89.5,8.1,8.226
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Calb2,6.41,0.454,80.2,8.4,5.956
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Nr4a2,6.03,0.319,76.9,6.0,5.712
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Lmx1a,5.58,0.04,76.8,0.8,5.54
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Sema5a,5.684,0.164,71.4,3.0,5.52
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Ebf1,5.074,0.088,62.5,1.6,4.986
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Necab1,3.696,0.161,49.1,2.8,3.535
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Foxp2,3.557,0.109,44.9,2.0,3.448
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Gfra1,3.913,0.571,54.1,10.3,3.341
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Whrn,2.822,0.155,45.9,2.8,2.667
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Barhl2,2.25,0.032,37.2,0.6,2.218
LM,141 PH-SUM Foxa1 Glut,144 MM Foxb1 Glut,False,Pcdh8,2.291,0.078,38.1,1.4,2.213
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Foxb1,8.491,0.049,96.8,0.8,8.441
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Slc17a6,8.878,0.458,98.4,7.7,8.42
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Rprm,8.707,0.727,98.0,12.0,7.979
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Adcyap1,7.838,0.53,93.5,8.7,7.308
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Nxph4,6.208,0.11,82.8,1.9,6.098
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Cck,5.889,0.107,81.8,1.7,5.782
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Pitx2,4.741,0.054,70.9,0.9,4.687
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Nkx2-1,5.29,0.707,77.2,11.8,4.584
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Sim1,4.3,0.049,61.9,0.8,4.251
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Pvalb,3.516,0.163,49.4,2.7,3.353
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Uncx,2.857,0.041,48.3,0.7,2.816
LM,143 MM-ant Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Lhx5,3.276,0.843,54.1,14.2,2.433
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Foxb1,8.491,0.063,96.8,1.1,8.427
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Adcyap1,7.838,0.839,93.5,12.1,6.999
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Nxph4,6.208,0.126,82.8,2.3,6.081
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Lhx1,5.871,0.089,79.5,1.5,5.782
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Cck,5.889,0.208,81.8,3.3,5.681
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Pitx2,4.741,0.061,70.9,1.1,4.68
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Sim1,4.3,0.068,61.9,1.2,4.232
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Cnih3,4.634,0.494,59.3,8.7,4.14
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Pvalb,3.516,0.228,49.4,3.9,3.287
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Nts,3.39,0.163,47.9,2.8,3.227
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Uncx,2.857,0.028,48.3,0.5,2.829
LM,143 MM-ant Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Pnoc,3.416,0.648,54.4,11.7,2.767
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Foxb1,8.491,0.035,96.8,0.7,8.455
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Cartpt,6.918,0.645,89.1,9.9,6.272
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Lhx1,5.871,0.057,79.5,1.0,5.814
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Cck,5.889,0.12,81.8,2.0,5.77
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Nkx2-1,5.29,0.06,77.2,1.0,5.23
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Pitx2,4.741,0.047,70.9,0.8,4.694
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Cnih3,4.634,0.822,59.3,14.2,3.812
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Pvalb,3.516,0.181,49.4,3.2,3.335
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Nts,3.39,0.254,47.9,4.6,3.136
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Npy,2.484,0.071,35.3,1.2,2.413
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Myh8,1.683,0.172,28.0,3.1,1.512
LM,143 MM-ant Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Npnt,1.843,0.505,31.5,9.0,1.338
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Foxb1,8.491,0.101,96.8,1.8,8.39
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Cartpt,6.918,0.333,89.1,6.2,6.585
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Lhx1,5.871,0.251,79.5,3.8,5.62
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Nkx2-1,5.29,0.171,77.2,3.0,5.119
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Sim1,4.3,0.218,61.9,3.2,4.082
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Pvalb,3.516,0.137,49.4,2.4,3.379
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Lhx5,3.276,0.159,54.1,2.6,3.117
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Otof,3.04,0.708,47.8,12.0,2.331
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Npy,2.484,0.322,35.3,5.5,2.162
LM,143 MM-ant Foxb1 Glut,138 PH Pitx2 Glut,False,Myh8,1.683,0.008,28.0,0.2,1.675
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Foxb1,8.491,0.162,96.8,3.2,8.328
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Cartpt,6.918,0.468,89.1,8.2,6.45
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Lhx1,5.871,0.077,79.5,1.5,5.794
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Nkx2-1,5.29,0.214,77.2,4.1,5.077
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Sim1,4.3,0.411,61.9,6.3,3.889
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Pvalb,3.516,0.212,49.4,3.8,3.304
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Nts,3.39,0.203,47.9,3.6,3.187
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Lhx5,3.276,0.171,54.1,3.0,3.104
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Pnoc,3.416,0.508,54.4,8.9,2.907
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Npy,2.484,0.179,35.3,3.2,2.305
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Otof,3.04,0.796,47.8,13.6,2.243
LM,143 MM-ant Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Myh8,1.683,0.024,28.0,0.5,1.659
LM,143 MM-ant Foxb1 Glut,144 MM Foxb1 Glut,True,Otof,3.04,0.432,47.8,7.9,2.607
LM,143 MM-ant Foxb1 Glut,144 MM Foxb1 Glut,True,Nxph1,2.922,0.452,40.4,8.1,2.469
LM,143 MM-ant Foxb1 Glut,144 MM Foxb1 Glut,True,Sulf1,1.693,0.158,27.6,2.9,1.535
LM,143 MM-ant Foxb1 Glut,144 MM Foxb1 Glut,True,Drd2,1.586,0.061,25.1,1.1,1.526
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Slc17a6,8.854,0.458,98.4,7.7,8.395
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Foxb1,8.424,0.049,97.4,0.8,8.375
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Adcyap1,8.809,0.53,98.5,8.7,8.278
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Rprm,8.071,0.727,93.0,12.0,7.344
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Cck,6.962,0.107,92.5,1.7,6.855
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Nxph4,5.929,0.11,80.4,1.9,5.819
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Sim1,5.769,0.049,81.0,0.8,5.72
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Pitx2,5.5,0.054,79.8,0.9,5.446
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Nkx2-1,5.616,0.707,82.8,11.8,4.909
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Pvalb,4.644,0.163,66.4,2.7,4.481
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Uncx,3.167,0.041,55.5,0.7,3.127
LM,144 MM Foxb1 Glut,102 DMH-LHA Gsx1 Gaba,True,Nhlh2,3.037,0.036,51.6,0.6,3.0
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Foxb1,8.424,0.063,97.4,1.1,8.361
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Adcyap1,8.809,0.839,98.5,12.1,7.97
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Cck,6.962,0.208,92.5,3.3,6.754
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Cnih3,7.109,0.494,89.8,8.7,6.615
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Lhx1,6.115,0.089,84.9,1.5,6.025
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Nxph4,5.929,0.126,80.4,2.3,5.802
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Sim1,5.769,0.068,81.0,1.2,5.701
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Pitx2,5.5,0.061,79.8,1.1,5.439
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Pvalb,4.644,0.228,66.4,3.9,4.415
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Uncx,3.167,0.028,55.5,0.5,3.139
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Npnt,3.088,0.328,52.5,6.0,2.76
LM,144 MM Foxb1 Glut,126 ARH-PVp Tbx3 Glut,True,Maf,3.029,0.404,50.4,7.0,2.625
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Foxb1,8.424,0.035,97.4,0.7,8.389
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Cartpt,7.595,0.645,94.8,9.9,6.95
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Cck,6.962,0.12,92.5,2.0,6.842
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Cnih3,7.109,0.822,89.8,14.2,6.287
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Lhx1,6.115,0.057,84.9,1.0,6.058
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Nkx2-1,5.616,0.06,82.8,1.0,5.555
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Pitx2,5.5,0.047,79.8,0.8,5.453
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Pvalb,4.644,0.181,66.4,3.2,4.463
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Maf,3.029,0.205,50.4,3.6,2.824
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Npy,2.76,0.071,42.6,1.2,2.689
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Npnt,3.088,0.505,52.5,9.0,2.583
LM,144 MM Foxb1 Glut,132 AHN-RCH-LHA Otp Fezf1 Glut,True,Myh8,1.952,0.172,35.4,3.1,1.781
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Foxb1,8.424,0.101,97.4,1.8,8.324
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Cartpt,7.595,0.333,94.8,6.2,7.263
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Lhx1,6.115,0.251,84.9,3.8,5.864
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Sim1,5.769,0.218,81.0,3.2,5.551
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Nkx2-1,5.616,0.171,82.8,3.0,5.445
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Pvalb,4.644,0.137,66.4,2.4,4.507
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Lhx5,3.216,0.159,56.0,2.6,3.057
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Maf,3.029,0.306,50.4,5.2,2.723
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Npy,2.76,0.322,42.6,5.5,2.438
LM,144 MM Foxb1 Glut,138 PH Pitx2 Glut,False,Myh8,1.952,0.008,35.4,0.2,1.944
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Foxb1,8.424,0.162,97.4,3.2,8.262
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Cartpt,7.595,0.468,94.8,8.2,7.128
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Lhx1,6.115,0.077,84.9,1.5,6.037
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Nkx2-1,5.616,0.214,82.8,4.1,5.402
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Sim1,5.769,0.411,81.0,6.3,5.358
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Pvalb,4.644,0.212,66.4,3.8,4.432
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Lhx5,3.216,0.171,56.0,3.0,3.045
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Maf,3.029,0.103,50.4,1.9,2.927
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Npy,2.76,0.179,42.6,3.2,2.581
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Npnt,3.088,0.672,52.5,11.9,2.415
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Myh8,1.952,0.024,35.4,0.5,1.928
LM,144 MM Foxb1 Glut,141 PH-SUM Foxa1 Glut,False,Pnoc,1.686,0.508,28.8,8.9,1.178
ORBm,004 L6 IT CTX Glut,005 L5 IT CTX Glut,False,Whrn,2.476,0.264,40.0,4.8,2.212
ORBm,004 L6 IT CTX Glut,005 L5 IT CTX Glut,False,Oprk1,2.456,0.403,37.4,7.0,2.053
ORBm,004 L6 IT CTX Glut,005 L5 IT CTX Glut,False,Penk,2.049,0.42,31.7,7.6,1.629
ORBm,004 L6 IT CTX Glut,006 L4/5 IT CTX Glut,False,Sulf1,5.617,0.24,74.2,4.4,5.377
ORBm,004 L6 IT CTX Glut,006 L4/5 IT CTX Glut,False,Ptpru,4.427,0.629,66.7,11.7,3.798
ORBm,004 L6 IT CTX Glut,006 L4/5 IT CTX Glut,False,Sema5b,3.358,0.506,51.6,9.1,2.852
ORBm,004 L6 IT CTX Glut,006 L4/5 IT CTX Glut,False,Drd1,2.678,0.248,44.4,4.5,2.429
ORBm,004 L6 IT CTX Glut,006 L4/5 IT CTX Glut,False,Oprk1,2.456,0.101,37.4,1.8,2.355
ORBm,004 L6 IT CTX Glut,006 L4/5 IT CTX Glut,False,Sema5a,2.714,0.476,41.2,8.5,2.238
ORBm,004 L6 IT CTX Glut,006 L4/5 IT CTX Glut,False,Penk,2.049,0.185,31.7,3.3,1.864
ORBm,004 L6 IT CTX Glut,006 L4/5 IT CTX Glut,False,Ntsr1,1.67,0.287,29.0,5.3,1.383
ORBm,004 L6 IT CTX Glut,007 L2/3 IT CTX Glut,False,Thsd7b,3.804,0.493,56.4,8.9,3.312
ORBm,004 L6 IT CTX Glut,007 L2/3 IT CTX Glut,False,Rai14,2.81,0.204,45.3,3.7,2.606
ORBm,004 L6 IT CTX Glut,007 L2/3 IT CTX Glut,False,Oprk1,2.456,0.039,37.4,0.7,2.417
ORBm,004 L6 IT CTX Glut,007 L2/3 IT CTX Glut,False,Drd1,2.678,0.284,44.4,5.1,2.394
ORBm,004 L6 IT CTX Glut,007 L2/3 IT CTX Glut,False,Sema5a,2.714,0.353,41.2,6.5,2.361
ORBm,004 L6 IT CTX Glut,007 L2/3 IT CTX Glut,False,Whrn,2.476,0.221,40.0,4.1,2.255
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Sulf1,5.617,0.322,74.2,6.0,5.296
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Slc30a3,4.881,0.76,72.3,13.4,4.121
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Thsd7b,3.804,0.48,56.4,8.8,3.325
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Sema5b,3.358,0.262,51.6,4.9,3.096
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Drd1,2.678,0.055,44.4,1.0,2.622
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Rai14,2.81,0.249,45.3,4.6,2.561
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Oprk1,2.456,0.02,37.4,0.4,2.436
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Sema5a,2.714,0.402,41.2,7.2,2.312
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Whrn,2.476,0.183,40.0,3.4,2.293
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Penk,2.049,0.227,31.7,4.2,1.822
ORBm,004 L6 IT CTX Glut,022 L5 ET CTX Glut,False,Calb1,1.9,0.809,32.2,14.7,1.091
ORBm,004 L6 IT CTX Glut,029 L6b CTX Glut,True,Slc30a3,4.881,0.253,72.3,4.6,4.628
ORBm,004 L6 IT CTX Glut,029 L6b CTX Glut,True,Matn2,2.919,0.406,46.6,7.2,2.514
ORBm,004 L6 IT CTX Glut,029 L6b CTX Glut,True,Oprk1,2.456,0.041,37.4,0.7,2.415
ORBm,004 L6 IT CTX Glut,029 L6b CTX Glut,True,Penk,2.049,0.151,31.7,2.6,1.898
ORBm,004 L6 IT CTX Glut,029 L6b CTX Glut,True,Rorb,2.043,0.449,28.9,7.8,1.594
ORBm,004 L6 IT CTX Glut,029 L6b CTX Glut,True,Calb1,1.9,0.381,32.2,6.8,1.518
ORBm,004 L6 IT CTX Glut,029 L6b CTX Glut,True,Npy,2.196,0.762,32.6,13.5,1.434
ORBm,004 L6 IT CTX Glut,029 L6b CTX Glut,True,Vat1l,1.823,0.44,31.3,8.0,1.383
ORBm,004 L6 IT CTX Glut,030 L6 CT CTX Glut,True,Slc30a3,4.881,0.261,72.3,4.7,4.62
